	-2.282456	-25.254468	75.796486	0.000000	0.000000	0.000000	1.105935	0.000000
	-235.826262	167.882552	-33.616466	0.000000	0.000000	0.000000	1.092691	0.000000
	-135.618889	222.635348	200.713729	0.000000	0.000000	0.000000	0.917371	0.000000
	-59.397881	-141.700301	-38.941712	0.000000	0.000000	0.000000	1.235662	0.000000
	-133.457775	-134.566729	-140.609481	0.000000	0.000000	0.000000	0.940386	0.000000
	-239.255147	168.788988	28.227161	0.000000	0.000000	0.000000	0.961813	0.000000
	246.271706	179.973264	-189.555020	0.000000	0.000000	0.000000	1.040575	0.000000
	105.595885	218.220293	-38.946500	0.000000	0.000000	0.000000	0.799557	0.000000
	-98.315745	43.790303	191.239500	0.000000	0.000000	0.000000	1.377800	0.000000
	44.501129	-232.737085	-128.630013	0.000000	0.000000	0.000000	1.243763	0.000000
	-163.496299	24.399381	101.520381	0.000000	0.000000	0.000000	1.165219	0.000000
	-30.519185	4.213244	139.221308	0.000000	0.000000	0.000000	1.078094	0.000000
	-5.153240	-235.212518	-228.256355	0.000000	0.000000	0.000000	0.992145	0.000000
	-164.825402	1.119279	241.038319	0.000000	0.000000	0.000000	1.033135	0.000000
	180.144889	-133.911936	6.885832	0.000000	0.000000	0.000000	1.197249	0.000000
	-20.434134	-115.360261	23.998155	0.000000	0.000000	0.000000	1.411268	0.000000
	30.678932	-36.954660	-221.938351	0.000000	0.000000	0.000000	1.219694	0.000000
	-150.080290	2.360234	-7.537444	0.000000	0.000000	0.000000	1.313555	0.000000
	19.239398	61.744726	56.226232	0.000000	0.000000	0.000000	0.910269	0.000000
	-135.197484	-161.394371	42.230435	0.000000	0.000000	0.000000	0.966340	0.000000
	86.556763	-208.382931	-241.654685	0.000000	0.000000	0.000000	0.579869	0.000000
	62.401042	-77.788568	-215.242311	0.000000	0.000000	0.000000	0.891225	0.000000
	-165.927527	-113.542782	105.794964	0.000000	0.000000	0.000000	0.767750	0.000000
	-13.114493	-238.182711	-56.721448	0.000000	0.000000	0.000000	0.958573	0.000000
	-195.619154	199.909250	5.057990	0.000000	0.000000	0.000000	0.948664	0.000000
	158.519834	-239.590946	-241.067740	0.000000	0.000000	0.000000	0.763198	0.000000
	-169.886204	102.302814	89.087898	0.000000	0.000000	0.000000	0.639665	0.000000
	237.797259	148.905429	8.299758	0.000000	0.000000	0.000000	0.999876	0.000000
	-52.550995	37.922981	-89.377095	0.000000	0.000000	0.000000	0.750389	0.000000
	-100.697025	233.951655	187.767122	0.000000	0.000000	0.000000	1.028043	0.000000
	-94.818186	219.644216	121.921059	0.000000	0.000000	0.000000	0.615986	0.000000
	-245.759869	189.358949	-231.041735	0.000000	0.000000	0.000000	0.943930	0.000000
	183.890532	236.887618	102.011571	0.000000	0.000000	0.000000	1.009253	0.000000
	-76.534558	-147.119121	87.076507	0.000000	0.000000	0.000000	0.985345	0.000000
	-197.787889	82.978764	-101.963663	0.000000	0.000000	0.000000	0.953251	0.000000
	185.810754	199.839135	-240.953508	0.000000	0.000000	0.000000	0.980482	0.000000
	243.524859	141.350188	-80.452176	0.000000	0.000000	0.000000	0.842996	0.000000
	168.850535	216.093736	-78.075093	0.000000	0.000000	0.000000	0.726803	0.000000
	-7.750639	242.754115	-132.679783	0.000000	0.000000	0.000000	1.485284	0.000000
	-165.152929	205.493892	-143.515903	0.000000	0.000000	0.000000	1.066175	0.000000
	170.566098	-65.946000	-79.857382	0.000000	0.000000	0.000000	1.222123	0.000000
	51.991264	227.153729	193.632552	0.000000	0.000000	0.000000	0.574281	0.000000
	-197.862501	-230.431101	-213.403291	0.000000	0.000000	0.000000	0.744056	0.000000
	57.593016	140.951801	-60.980186	0.000000	0.000000	0.000000	1.161514	0.000000
	-209.128369	-116.638179	195.384064	0.000000	0.000000	0.000000	1.011433	0.000000
	-21.115370	-111.408617	143.507332	0.000000	0.000000	0.000000	1.313366	0.000000
	-192.448751	192.530035	-229.988232	0.000000	0.000000	0.000000	1.045119	0.000000
	-166.308281	-129.289857	122.003208	0.000000	0.000000	0.000000	0.951275	0.000000
	-123.294932	-11.494952	-199.935428	0.000000	0.000000	0.000000	1.194020	0.000000
	-244.746924	241.291813	-102.225070	0.000000	0.000000	0.000000	1.034770	0.000000
	-93.359569	-218.517605	206.696009	0.000000	0.000000	0.000000	1.040838	0.000000
	58.903440	239.976443	21.456599	0.000000	0.000000	0.000000	0.828736	0.000000
	-120.457004	20.801131	-96.339441	0.000000	0.000000	0.000000	1.184664	0.000000
	-109.606638	241.688359	-26.048880	0.000000	0.000000	0.000000	0.892786	0.000000
	220.367261	-54.760724	-96.607853	0.000000	0.000000	0.000000	1.133424	0.000000
	173.567383	196.750123	-98.595335	0.000000	0.000000	0.000000	0.899863	0.000000
	39.492718	47.981270	-127.450998	0.000000	0.000000	0.000000	0.866665	0.000000
	-214.541816	-212.435104	67.691047	0.000000	0.000000	0.000000	0.709378	0.000000
	-3.369479	181.324489	-172.910202	0.000000	0.000000	0.000000	0.696571	0.000000
	-211.446507	224.613974	-163.378946	0.000000	0.000000	0.000000	0.982906	0.000000
	-196.561133	7.179126	209.678470	0.000000	0.000000	0.000000	1.151418	0.000000
	201.544142	151.928140	203.576883	0.000000	0.000000	0.000000	0.777080	0.000000
	94.797590	-160.922567	-33.681000	0.000000	0.000000	0.000000	1.547223	0.000000
	83.889370	-123.706796	-217.792903	0.000000	0.000000	0.000000	0.652347	0.000000
	175.646333	-23.345161	-52.144778	0.000000	0.000000	0.000000	1.017032	0.000000
	-237.795749	73.219422	-41.658059	0.000000	0.000000	0.000000	0.910759	0.000000
	-72.528278	-180.857943	-187.435492	0.000000	0.000000	0.000000	1.005989	0.000000
	-51.101343	-49.458924	56.222461	0.000000	0.000000	0.000000	0.607729	0.000000
	74.419796	-30.841522	93.256565	0.000000	0.000000	0.000000	0.999927	0.000000
	-2.463875	-10.586556	-137.468957	0.000000	0.000000	0.000000	1.087219	0.000000
	203.469752	208.853292	-112.387318	0.000000	0.000000	0.000000	0.916281	0.000000
	-214.224306	5.845855	188.712039	0.000000	0.000000	0.000000	1.033192	0.000000
	96.278482	174.495561	-64.192835	0.000000	0.000000	0.000000	1.184680	0.000000
	47.288902	178.138569	198.302186	0.000000	0.000000	0.000000	1.271040	0.000000
	-141.190656	34.758675	128.875057	0.000000	0.000000	0.000000	0.846731	0.000000
	7.527902	-167.600924	114.948075	0.000000	0.000000	0.000000	1.098056	0.000000
	-116.236878	206.431445	229.719419	0.000000	0.000000	0.000000	1.299492	0.000000
	100.203883	-27.470634	212.153901	0.000000	0.000000	0.000000	1.379584	0.000000
	151.355765	-33.539204	-167.622891	0.000000	0.000000	0.000000	1.270722	0.000000
	204.442380	229.712040	-190.406634	0.000000	0.000000	0.000000	0.916236	0.000000
	-190.954984	-102.262243	-125.891814	0.000000	0.000000	0.000000	1.038930	0.000000
	-239.482663	63.763294	52.813769	0.000000	0.000000	0.000000	0.812718	0.000000
	-107.609193	21.169715	-113.387151	0.000000	0.000000	0.000000	1.131999	0.000000
	91.763576	145.545359	154.327310	0.000000	0.000000	0.000000	1.019461	0.000000
	134.533693	35.272315	-58.371808	0.000000	0.000000	0.000000	0.959590	0.000000
	153.774545	-190.964235	123.632617	0.000000	0.000000	0.000000	0.903142	0.000000
